# Resource monitor: nav2_amcl (algorithm=amcl)
# timestamp_s  cpu_pct  ram_mb
1.0  8.00  28.7
2.0  9.00  28.8
3.0  8.00  28.8
4.0  7.00  28.8
5.0  8.00  28.8
6.0  8.00  28.8
7.0  9.00  28.8
8.0  8.00  29.0
9.0  8.00  29.0
10.0  8.00  29.0
11.0  9.00  29.0
12.0  9.00  29.0
13.0  8.00  29.0
14.0  8.00  29.0
15.0  10.00  29.0
16.0  8.00  29.0
17.0  9.00  29.0
18.0  8.00  29.0
19.0  9.00  29.0
20.0  9.00  29.0
21.0  9.00  29.1
22.0  8.00  29.1
23.0  8.00  29.1
24.0  9.00  29.1
25.0  9.00  29.1
26.0  9.00  29.1
27.0  8.00  29.1
28.0  10.00  29.1
29.0  8.00  29.1
30.0  8.00  29.1
31.0  9.00  29.1
32.0  9.00  29.1
33.0  9.00  29.1
34.0  8.00  29.1
35.0  9.00  29.1
36.0  8.00  29.1
37.0  10.00  29.1
38.0  9.00  29.1
39.0  7.00  29.1
40.0  9.00  29.1
41.0  9.00  29.1
42.0  9.00  29.1
43.0  8.00  29.1
44.0  8.00  29.1
45.0  10.00  29.1
46.0  9.00  29.1
47.0  8.00  29.1
48.0  9.00  29.1
49.0  9.00  29.1
50.0  9.00  29.1
51.0  8.00  29.1
52.0  8.00  29.1
53.0  9.00  29.1
54.0  9.00  29.1
55.0  9.00  29.1
56.0  8.00  29.1
57.0  9.00  29.1
58.0  9.00  29.1
59.0  8.00  29.1
60.0  9.00  29.1
61.0  9.00  29.1
62.0  9.00  29.1
63.0  8.00  29.1
64.0  9.00  29.1
65.0  9.00  29.1
66.0  9.00  29.1
67.0  8.00  29.1
68.0  9.00  29.1
69.0  9.00  29.1
70.0  9.00  29.1
71.0  9.00  29.1
72.0  8.00  29.1
73.0  9.00  29.1
74.0  8.00  29.1
75.0  10.00  29.1
76.0  8.00  29.1
77.0  9.00  29.1
78.0  8.00  29.1
79.0  10.00  29.1
80.0  8.00  29.1
81.0  9.00  29.1
82.0  8.00  29.1
83.0  9.00  29.1
84.0  9.00  29.2
85.0  8.00  29.2
86.0  9.00  29.2
87.0  9.00  29.2
88.0  9.00  29.2
89.0  9.00  29.2
90.0  9.00  29.2
91.0  8.00  29.2
92.0  9.00  29.2
93.0  8.00  29.2
94.0  8.00  29.2
95.0  10.00  29.2
96.0  9.00  29.2
97.0  9.00  29.2
98.0  8.00  29.2
99.0  9.00  29.2
100.0  8.00  29.2
101.0  9.00  29.2
102.0  9.00  29.2
103.0  8.00  29.2
104.0  9.00  29.2
105.0  8.00  29.2
106.0  10.00  29.2
107.0  8.00  29.2
108.0  9.00  29.2
109.0  9.00  29.2
110.0  8.00  29.2
111.0  9.00  29.2
112.0  9.00  29.2
113.0  8.00  29.2
114.0  9.00  29.2
115.0  8.00  29.2
116.0  9.00  29.2
117.0  9.00  29.2
118.0  9.00  29.2
119.0  8.00  29.2
120.0  9.00  29.2
121.0  9.00  29.2
122.0  8.00  29.2
123.0  9.00  29.2
124.0  9.00  29.2
125.0  9.00  29.2
126.0  8.00  29.2
127.0  9.00  29.2
128.0  9.00  29.2
129.0  9.00  29.2
130.0  8.00  29.2
131.0  9.00  29.2
132.0  9.00  29.3
133.0  8.00  29.3
134.0  9.00  29.3
135.0  9.00  29.3
136.0  9.00  29.3
137.0  10.00  29.3
138.0  9.00  29.3
139.0  8.00  29.3
140.0  9.00  29.3
141.0  8.00  29.3
142.0  9.00  29.3
143.0  8.00  29.3
144.0  9.00  29.3
145.0  9.00  29.3
146.0  8.00  29.3
147.0  9.00  29.3
148.0  9.00  29.3
149.0  9.00  29.3
150.0  9.00  29.3
151.0  9.00  29.3
152.0  9.00  29.3
153.0  9.00  29.3
154.0  8.00  29.3
155.0  9.00  29.3
156.0  8.00  29.3
157.0  9.00  29.3
158.0  8.00  29.3
159.0  10.00  29.3
160.0  9.00  29.3
161.0  8.00  29.3
162.0  8.00  29.3
163.0  9.00  29.3
164.0  9.00  29.3
165.0  9.00  29.3
166.0  8.00  29.3
167.0  9.00  29.3
168.0  9.00  29.3
169.0  8.00  29.3
170.0  9.00  29.3
171.0  9.00  29.3
172.0  9.00  29.3
173.0  8.00  29.3
174.0  9.00  29.3
175.0  9.00  29.3
176.0  8.00  29.3
177.0  10.00  29.3
178.0  8.00  29.3
179.0  9.00  29.3
180.0  9.00  29.3
181.0  9.00  29.4
182.0  8.00  29.4
183.0  9.00  29.4
184.0  9.00  29.4
185.0  9.00  29.4
186.0  9.00  29.4
187.0  9.00  29.4
188.0  8.00  29.4
189.0  9.00  29.4
190.0  9.00  29.4
191.0  9.00  29.4
192.0  9.00  29.4
193.0  9.00  29.4
194.0  10.00  29.4
195.0  8.00  29.4
196.0  9.00  29.4
197.0  9.00  29.4
198.0  9.00  29.4
199.0  9.00  29.4
200.0  9.00  29.4
201.0  9.00  29.4
202.1  9.00  29.4
203.1  9.00  29.4
204.1  9.00  29.5
205.1  9.00  29.5
206.1  9.00  29.5
207.1  8.00  29.5
208.1  9.00  29.5
209.1  8.00  29.5
210.1  9.00  29.5
211.1  10.00  29.5
212.1  9.00  29.5
213.1  8.00  29.5
214.1  9.00  29.5
215.1  9.00  29.5
216.1  9.00  29.5
217.1  9.00  29.5
218.1  8.00  29.5
219.1  9.00  29.5
220.1  8.00  29.5
221.1  10.00  29.5
222.1  9.00  29.5
223.1  8.00  29.5
224.1  9.00  29.5
225.1  10.00  29.5
226.1  10.00  29.5
227.1  9.00  29.5
228.1  8.00  29.5
229.1  9.00  29.5
230.1  8.00  29.5
231.1  9.00  29.5
232.1  10.00  29.5
233.1  9.00  29.5
234.1  9.00  29.5
235.1  8.00  29.5
236.1  10.00  29.5
237.1  8.00  29.5
238.1  9.00  29.5
239.1  9.00  29.5
240.1  8.00  29.5
241.1  10.00  29.5
242.1  9.00  29.5
243.1  9.00  29.6
244.1  9.00  29.6
245.1  10.00  29.6
246.1  9.00  29.6
247.1  10.00  29.6
248.1  9.00  29.6
249.1  9.00  29.6
250.1  10.00  29.6
251.1  10.00  29.6
252.1  10.00  29.6
253.1  12.00  29.6
254.1  8.00  29.6
255.1  10.00  29.6
256.1  9.00  29.7
257.1  9.00  29.7
258.1  9.00  29.7
259.1  9.00  29.7
260.1  9.00  29.7
261.1  9.00  29.7
262.1  9.00  29.7
263.1  9.00  29.7
264.1  9.00  29.7
265.1  10.00  29.7
266.1  8.00  29.7
267.1  10.00  29.7
268.1  9.00  29.7
269.1  10.00  29.7
270.1  10.00  29.7
271.1  9.00  29.7
272.1  10.00  29.7
273.1  10.00  29.7
274.1  11.00  29.7
275.1  9.00  29.7
276.1  9.00  29.7
277.1  8.00  29.7
278.1  9.00  29.7
279.1  9.00  29.7
280.1  9.00  29.7
281.1  8.00  29.7
282.1  9.00  29.7
283.1  10.00  29.7
284.1  9.00  29.7
285.1  8.00  29.7
286.1  10.00  29.7
287.1  9.00  29.7
288.1  10.00  29.7
289.1  9.00  29.7
290.1  10.00  29.7
291.1  10.00  29.7
292.1  9.00  29.7
293.1  10.00  29.7
294.1  11.00  29.7
295.1  8.00  29.7
296.1  10.00  29.7
297.1  9.00  29.7
298.1  8.00  29.7
299.1  9.00  29.7
300.1  9.00  29.7
301.1  9.00  29.7
302.1  9.00  29.7
303.1  9.00  29.7
304.1  10.00  29.7
305.1  8.00  29.7
306.1  10.00  29.7
307.1  9.00  29.7
308.1  12.00  29.7
309.1  9.00  29.7
310.1  9.00  29.7
311.1  9.00  29.7
312.1  10.00  29.7
313.1  8.00  29.7
314.1  9.00  29.7
315.1  9.00  29.7
316.1  10.00  29.8
317.1  9.00  29.8
318.1  9.00  29.8
319.1  8.00  29.8
320.1  10.00  29.8
321.1  10.00  29.8
322.1  8.00  29.8
323.1  9.00  29.8
324.1  8.00  29.8
325.1  9.00  29.8
326.1  9.00  29.8
327.1  9.00  29.8
328.1  8.00  29.8
329.1  10.00  29.8
330.1  9.00  29.8
331.1  8.00  29.8
332.1  8.00  29.8
333.1  10.00  29.8
334.1  9.00  29.8
335.1  8.00  29.8
336.1  10.00  29.8
337.1  8.00  29.8
338.1  10.00  29.8
339.1  8.00  29.8
340.1  9.00  29.8
341.1  9.00  29.8
342.1  10.00  29.8
343.1  9.00  29.8
344.1  9.00  29.8
345.1  8.00  29.8
346.1  10.00  29.8
347.1  9.00  29.8
348.1  9.00  29.8
349.1  10.00  29.8
350.1  9.00  29.8
351.1  10.00  29.8
352.1  8.00  29.8
