# Resource monitor: nav2_amcl (algorithm=amcl)
# timestamp_s  cpu_pct  ram_mb
1.0  8.00  28.8
2.0  8.00  28.8
3.0  8.00  28.8
4.0  8.00  28.9
5.0  7.00  28.9
6.0  8.00  28.9
7.0  9.00  28.9
8.0  8.00  29.0
9.0  8.00  29.0
10.0  8.00  29.0
11.0  8.00  29.0
12.0  9.00  29.1
13.0  8.00  29.1
14.0  9.00  29.1
15.0  9.00  29.1
16.0  9.00  29.1
17.0  9.00  29.1
18.0  7.00  29.1
19.0  9.00  29.1
20.0  9.00  29.1
21.0  9.00  29.1
22.0  9.00  29.1
23.0  9.00  29.1
24.0  8.00  29.1
25.0  9.00  29.1
26.0  9.00  29.1
27.0  10.00  29.1
28.0  8.00  29.1
29.0  8.00  29.1
30.0  9.00  29.1
31.0  8.00  29.1
32.0  9.00  29.1
33.0  9.00  29.1
34.0  9.00  29.1
35.0  9.00  29.1
36.0  8.00  29.1
37.0  8.00  29.1
38.0  9.00  29.1
39.0  9.00  29.1
40.0  8.00  29.1
41.0  9.00  29.1
42.0  9.00  29.1
43.0  8.00  29.1
44.0  9.00  29.1
45.0  9.00  29.1
46.0  9.00  29.2
47.0  9.00  29.2
48.0  9.00  29.2
49.0  8.00  29.2
50.0  9.00  29.2
51.0  8.00  29.2
52.0  9.00  29.2
53.0  9.00  29.2
54.0  9.00  29.2
55.0  9.00  29.2
56.0  9.00  29.2
57.0  9.00  29.2
58.0  9.00  29.2
59.0  9.00  29.2
60.0  9.00  29.2
61.0  9.00  29.2
62.0  9.00  29.2
63.0  8.00  29.2
64.0  9.00  29.2
65.0  9.00  29.2
66.0  9.00  29.2
67.0  9.00  29.2
68.0  10.00  29.2
69.0  8.00  29.2
70.0  9.00  29.2
71.0  9.00  29.2
72.0  9.00  29.2
73.0  9.00  29.2
74.0  10.00  29.2
75.0  9.00  29.2
76.0  9.00  29.2
77.0  8.00  29.2
78.0  8.00  29.2
79.0  9.00  29.2
80.0  9.00  29.2
81.0  9.00  29.2
82.0  9.00  29.2
83.0  9.00  29.2
84.0  8.00  29.2
85.0  10.00  29.2
86.0  9.00  29.2
87.0  8.00  29.2
88.0  10.00  29.2
89.0  8.00  29.2
90.0  9.00  29.2
91.0  10.00  29.2
92.0  7.00  29.2
93.0  9.00  29.2
94.0  8.00  29.2
95.0  10.00  29.2
96.0  8.00  29.3
97.0  9.00  29.3
98.0  8.00  29.3
99.0  9.00  29.3
100.0  9.00  29.3
101.0  9.00  29.3
102.0  9.00  29.3
103.0  8.00  29.3
104.0  10.00  29.3
105.0  8.00  29.3
106.0  9.00  29.3
107.0  9.00  29.3
108.0  9.00  29.3
109.0  9.00  29.3
110.0  8.00  29.3
111.0  8.00  29.3
112.0  9.00  29.3
113.0  8.00  29.3
114.0  10.00  29.3
115.0  8.00  29.3
116.0  8.00  29.3
117.0  10.00  29.3
118.0  8.00  29.3
119.0  9.00  29.3
120.0  9.00  29.3
121.0  9.00  29.3
122.0  9.00  29.3
123.0  9.00  29.3
124.0  9.00  29.3
125.0  8.00  29.3
126.0  9.00  29.3
127.0  9.00  29.3
128.0  9.00  29.3
129.0  9.00  29.3
130.0  10.00  29.3
131.0  9.00  29.3
132.0  9.00  29.3
133.0  9.00  29.3
134.0  9.00  29.3
135.0  9.00  29.4
136.0  9.00  29.4
137.0  9.00  29.4
138.0  10.00  29.4
139.0  9.00  29.4
140.0  10.00  29.4
141.0  8.00  29.4
142.0  10.00  29.4
143.0  10.00  29.4
144.0  8.00  29.4
145.0  10.00  29.4
146.0  9.00  29.4
147.0  8.00  29.4
148.0  11.00  29.4
149.0  8.00  29.4
150.0  9.00  29.4
151.0  9.00  29.4
152.0  9.00  29.4
153.0  8.00  29.4
154.0  9.00  29.4
155.0  8.00  29.4
156.0  9.00  29.4
157.0  9.00  29.4
158.0  9.00  29.4
159.0  8.00  29.4
160.0  9.00  29.4
161.0  9.00  29.4
162.0  9.00  29.4
163.0  10.00  29.4
164.0  8.00  29.4
165.0  10.00  29.4
166.0  9.00  29.4
167.0  9.00  29.4
168.0  8.00  29.4
169.0  10.00  29.4
170.0  8.00  29.4
171.0  10.00  29.4
172.0  9.00  29.5
173.0  9.00  29.5
174.0  9.00  29.5
175.0  10.00  29.5
176.0  9.00  29.5
177.0  10.00  29.5
178.0  9.00  29.5
179.0  9.00  29.5
180.0  10.00  29.5
181.0  9.00  29.5
182.0  9.00  29.5
183.0  9.00  29.5
184.0  10.00  29.5
185.0  8.00  29.5
186.0  9.00  29.5
187.0  9.00  29.5
188.0  10.00  29.5
189.0  9.00  29.5
190.0  10.00  29.5
191.0  9.00  29.5
192.0  8.00  29.5
193.0  9.00  29.5
194.0  9.00  29.5
195.0  9.00  29.5
196.0  9.00  29.5
197.0  8.00  29.5
198.0  9.00  29.5
199.0  10.00  29.5
200.1  10.00  29.5
201.1  9.00  29.5
202.1  8.00  29.5
203.1  9.00  29.5
204.1  9.00  29.5
205.1  9.00  29.5
206.1  9.00  29.5
207.1  8.00  29.5
208.1  9.00  29.5
209.1  8.00  29.6
210.1  10.00  29.6
211.1  8.00  29.6
212.1  9.00  29.6
213.1  9.00  29.6
214.1  8.00  29.6
215.1  9.00  29.6
216.1  8.00  29.6
217.1  10.00  29.6
218.1  9.00  29.6
219.1  9.00  29.6
220.1  8.00  29.6
221.1  9.00  29.6
222.1  10.00  29.6
223.1  10.00  29.6
224.1  10.00  29.6
225.1  8.00  29.6
226.1  9.00  29.6
227.1  8.00  29.6
228.1  10.00  29.6
229.1  9.00  29.6
230.1  9.00  29.6
231.1  8.00  29.6
232.1  9.00  29.6
233.1  9.00  29.6
234.1  10.00  29.6
235.1  9.00  29.6
236.1  9.00  29.6
237.1  8.00  29.6
238.1  10.00  29.6
239.1  9.00  29.6
240.1  9.00  29.6
241.1  9.00  29.6
242.1  9.00  29.6
243.1  9.00  29.6
244.1  9.00  29.6
245.1  10.00  29.6
246.1  9.00  29.6
247.1  9.00  29.6
248.1  9.00  29.6
249.1  9.00  29.6
250.1  11.00  29.6
251.1  8.00  29.6
252.1  10.00  29.6
253.1  9.00  29.6
254.1  10.00  29.6
255.1  10.00  29.6
256.1  9.00  29.7
257.1  9.00  29.7
258.1  12.00  29.7
259.1  9.00  29.7
260.1  9.00  29.7
261.1  9.00  29.7
262.1  9.00  29.7
263.1  9.00  29.7
264.1  11.00  29.7
265.1  9.00  29.7
266.1  7.00  29.7
267.1  10.00  29.7
268.1  7.00  29.7
269.1  9.00  29.7
270.1  9.00  29.7
271.1  9.00  29.7
272.1  8.00  29.7
273.1  9.00  29.7
274.1  9.00  29.7
275.1  8.00  29.7
276.1  10.00  29.7
277.1  8.00  29.7
278.1  9.00  29.7
279.1  9.00  29.7
280.1  8.00  29.7
281.1  10.00  29.7
282.1  8.00  29.7
283.1  8.00  29.7
284.1  9.00  29.7
285.1  9.00  29.7
286.1  10.00  29.7
287.1  8.00  29.7
288.1  9.00  29.7
289.1  10.00  29.7
290.1  8.00  29.7
291.1  9.00  29.7
292.1  9.00  29.7
293.1  10.00  29.7
294.1  8.00  29.7
295.1  9.00  29.7
296.1  8.00  29.7
297.1  10.00  29.7
298.1  9.00  29.7
299.1  9.00  29.7
300.1  8.00  29.7
301.1  9.00  29.7
302.1  10.00  29.7
303.1  8.00  29.7
304.1  9.00  29.7
305.1  10.00  29.7
306.1  8.00  29.7
307.1  10.00  29.7
308.1  8.00  29.7
309.1  8.00  29.7
310.1  9.00  29.7
311.1  9.00  29.7
312.1  9.00  29.8
313.1  9.00  29.8
314.1  8.00  29.8
315.1  9.00  29.8
316.1  10.00  29.8
317.1  8.00  29.8
318.1  8.00  29.8
319.1  9.00  29.8
320.1  9.00  29.8
321.1  8.00  29.8
322.1  11.00  29.8
323.1  8.00  29.8
324.1  8.00  29.8
325.1  8.00  29.8
326.1  9.00  29.8
327.1  10.00  29.8
328.1  8.00  29.8
329.1  9.00  29.8
330.1  9.00  29.8
331.1  8.00  29.8
332.1  9.00  29.8
333.1  10.00  29.8
334.1  8.00  29.8
335.1  8.00  29.8
336.1  10.00  29.8
337.1  8.00  29.8
338.1  9.00  29.8
339.1  9.00  29.8
340.1  8.00  29.8
341.1  9.00  29.8
342.1  8.00  29.8
343.1  9.00  29.8
344.1  9.00  29.8
345.1  8.00  29.8
346.1  9.00  29.8
347.1  9.00  29.8
348.1  10.00  29.8
349.1  8.00  29.8
350.1  9.00  29.8
351.1  9.00  29.8
352.1  9.00  29.8
353.1  9.00  29.8
354.1  9.00  29.8
355.1  9.00  29.8
356.1  9.00  29.8
357.1  9.00  29.8
358.1  9.00  29.8
359.1  8.00  29.8
360.1  9.00  29.8
361.1  9.00  29.8
362.1  8.00  29.8
363.1  6.00  29.0
364.1  1.00  28.9

[SUMMARY]
n_samples:    364
cpu_mean_pct: 8.86
cpu_max_pct:  12.00
cpu_min_pct:  1.00
ram_mean_mb:  29.5
ram_max_mb:   29.8
ram_min_mb:   28.8
