# Resource monitor: nav2_amcl (algorithm=amcl)
# timestamp_s  cpu_pct  ram_mb
1.0  9.00  28.6
2.0  7.00  28.6
3.0  8.00  28.6
4.0  9.00  28.7
5.0  6.00  28.7
6.0  9.00  28.7
7.0  8.00  28.7
8.0  8.00  28.8
9.0  9.00  28.8
10.0  8.00  28.8
11.0  8.00  28.8
12.0  9.00  28.9
13.0  8.00  28.9
14.0  9.00  28.9
15.0  8.00  28.9
16.0  9.00  28.9
17.0  9.00  28.9
18.0  8.00  28.9
19.0  9.00  28.9
20.0  8.00  28.9
21.0  9.00  28.9
22.0  8.00  28.9
23.0  9.00  28.9
24.0  8.00  28.9
25.0  10.00  28.9
26.0  8.00  28.9
27.0  9.00  28.9
28.0  9.00  28.9
29.0  8.00  28.9
30.0  9.00  28.9
31.0  9.00  28.9
32.0  8.00  29.0
33.0  8.00  29.0
34.0  9.00  29.0
35.0  8.00  29.0
36.0  9.00  29.0
37.0  9.00  29.0
38.0  9.00  29.0
39.0  8.00  29.0
40.0  8.00  29.0
41.0  9.00  29.0
42.0  9.00  29.0
43.0  9.00  29.0
44.0  8.00  29.0
45.0  9.00  29.0
46.0  9.00  29.0
47.0  9.00  29.0
48.0  8.00  29.0
49.0  9.00  29.0
50.0  9.00  29.0
51.0  8.00  29.0
52.0  9.00  29.0
53.0  9.00  29.0
54.0  9.00  29.0
55.0  8.00  29.0
56.0  8.00  29.0
57.0  9.00  29.0
58.0  9.00  29.0
59.0  8.00  29.0
60.0  9.00  29.0
61.0  9.00  29.0
62.0  8.00  29.1
63.0  10.00  29.1
64.0  9.00  29.1
65.0  9.00  29.1
66.0  9.00  29.1
67.0  10.00  29.1
68.0  8.00  29.1
69.0  10.00  29.1
70.0  10.00  29.1
71.0  9.00  29.1
72.0  8.00  29.1
73.0  9.00  29.1
74.0  9.00  29.1
75.0  9.00  29.1
76.0  9.00  29.1
77.0  8.00  29.1
78.0  9.00  29.1
79.0  10.00  29.1
80.0  8.00  29.1
81.0  9.00  29.1
82.0  8.00  29.1
83.0  9.00  29.1
84.0  9.00  29.1
85.0  8.00  29.1
86.0  10.00  29.1
87.0  8.00  29.1
88.0  9.00  29.1
89.0  9.00  29.1
90.0  9.00  29.1
91.0  9.00  29.1
92.0  9.00  29.1
93.0  8.00  29.1
94.0  9.00  29.1
95.0  10.00  29.1
96.0  9.00  29.2
97.0  9.00  29.2
98.0  8.00  29.2
99.0  9.00  29.2
100.0  9.00  29.2
101.0  8.00  29.2
102.0  9.00  29.2
103.0  8.00  29.2
104.0  10.00  29.2
105.0  8.00  29.2
106.0  9.00  29.2
107.0  9.00  29.2
108.0  8.00  29.2
109.0  9.00  29.2
110.0  9.00  29.2
111.0  8.00  29.2
112.0  9.00  29.2
113.0  8.00  29.2
114.0  9.00  29.2
115.0  8.00  29.2
116.0  9.00  29.2
117.0  9.00  29.2
118.0  9.00  29.2
119.0  9.00  29.2
120.0  8.00  29.2
121.0  10.00  29.2
122.0  9.00  29.2
123.0  8.00  29.2
124.0  9.00  29.2
125.0  9.00  29.2
126.0  8.00  29.2
127.0  9.00  29.2
128.0  9.00  29.2
129.0  9.00  29.2
130.0  9.00  29.2
131.0  9.00  29.2
132.0  8.00  29.2
133.0  9.00  29.2
134.0  8.00  29.2
135.0  9.00  29.2
136.0  9.00  29.2
137.0  9.00  29.2
138.0  9.00  29.2
139.0  8.00  29.2
140.0  9.00  29.2
141.0  9.00  29.2
142.0  9.00  29.2
143.0  8.00  29.2
144.0  9.00  29.2
145.0  9.00  29.2
146.0  9.00  29.2
147.0  9.00  29.2
148.0  9.00  29.2
149.0  9.00  29.2
150.0  8.00  29.2
151.0  9.00  29.2
152.0  8.00  29.2
153.0  9.00  29.2
154.0  9.00  29.2
155.0  9.00  29.2
156.0  8.00  29.2
157.0  9.00  29.2
158.0  9.00  29.2
159.0  9.00  29.2
160.0  8.00  29.3
161.0  9.00  29.3
162.0  8.00  29.3
163.0  9.00  29.3
164.0  9.00  29.3
165.0  9.00  29.3
166.0  8.00  29.3
167.0  9.00  29.3
168.0  8.00  29.3
169.0  9.00  29.3
170.0  9.00  29.3
171.0  9.00  29.3
172.0  9.00  29.3
173.0  8.00  29.3
174.0  9.00  29.3
175.0  9.00  29.3
176.0  9.00  29.3
177.0  8.00  29.3
178.0  9.00  29.3
179.0  9.00  29.3
180.0  9.00  29.3
181.0  10.00  29.3
182.0  8.00  29.3
183.0  9.00  29.3
184.0  8.00  29.3
185.0  9.00  29.3
186.0  9.00  29.3
187.0  8.00  29.3
188.0  9.00  29.3
189.0  9.00  29.3
190.0  9.00  29.3
191.0  9.00  29.3
192.0  9.00  29.3
193.0  9.00  29.3
194.0  9.00  29.3
195.0  10.00  29.3
196.0  8.00  29.3
197.0  11.00  29.4
198.0  8.00  29.4
199.0  9.00  29.4
200.0  9.00  29.4
201.0  9.00  29.4
202.0  8.00  29.4
203.0  9.00  29.4
204.0  8.00  29.4
205.1  10.00  29.4
206.1  9.00  29.4
207.1  8.00  29.4
208.1  9.00  29.4
209.1  9.00  29.4
210.1  8.00  29.4
211.1  9.00  29.4
212.1  8.00  29.4
213.1  9.00  29.4
214.1  9.00  29.4
215.1  8.00  29.4
216.1  9.00  29.4
217.1  9.00  29.4
218.1  9.00  29.4
219.1  8.00  29.4
220.1  9.00  29.4
221.1  9.00  29.4
222.1  9.00  29.4
223.1  9.00  29.4
224.1  8.00  29.4
225.1  9.00  29.4
226.1  8.00  29.4
227.1  9.00  29.4
228.1  8.00  29.4
229.1  10.00  29.4
230.1  8.00  29.4
231.1  9.00  29.4
232.1  9.00  29.4
233.1  9.00  29.4
234.1  9.00  29.4
235.1  8.00  29.4
236.1  9.00  29.4
237.1  9.00  29.4
238.1  8.00  29.4
239.1  9.00  29.4
240.1  9.00  29.4
241.1  9.00  29.4
242.1  8.00  29.4
243.1  9.00  29.4
244.1  8.00  29.4
245.1  9.00  29.4
246.1  9.00  29.4
247.1  8.00  29.4
248.1  10.00  29.4
249.1  8.00  29.4
250.1  9.00  29.4
251.1  8.00  29.4
252.1  10.00  29.4
253.1  9.00  29.4
254.1  8.00  29.4
255.1  9.00  29.4
256.1  9.00  29.4
257.1  9.00  29.5
258.1  8.00  29.5
259.1  9.00  29.5
260.1  9.00  29.5
261.1  8.00  29.5
262.1  9.00  29.5
263.1  9.00  29.5
264.1  9.00  29.5
265.1  9.00  29.5
266.1  9.00  29.5
267.1  8.00  29.5
268.1  9.00  29.5
269.1  9.00  29.5
270.1  9.00  29.5
271.1  9.00  29.5
272.1  9.00  29.5
273.1  9.00  29.5
274.1  9.00  29.5
275.1  8.00  29.5
276.1  9.00  29.5
277.1  8.00  29.5
278.1  9.00  29.5
279.1  9.00  29.5
280.1  8.00  29.5
281.1  10.00  29.5
282.1  10.00  29.5
283.1  8.00  29.5
284.1  9.00  29.5
285.1  8.00  29.5
286.1  9.00  29.5
287.1  9.00  29.5
288.1  8.00  29.5
289.1  9.00  29.5
290.1  9.00  29.5
291.1  9.00  29.5
292.1  9.00  29.5
293.1  9.00  29.5
294.1  9.00  29.5
295.1  8.00  29.5
296.1  10.00  29.5
297.1  8.00  29.5
298.1  9.00  29.5
299.1  10.00  29.5
300.1  9.00  29.5
301.1  9.00  29.5
302.1  9.00  29.5
303.1  8.00  29.5
304.1  9.00  29.5
305.1  9.00  29.6
306.1  8.00  29.6
307.1  9.00  29.6
308.1  10.00  29.6
309.1  8.00  29.6
310.1  9.00  29.6
311.1  9.00  29.6
312.1  8.00  29.6
313.1  10.00  29.6
314.1  9.00  29.6
315.1  8.00  29.6
316.1  9.00  29.6
317.1  9.00  29.6
318.1  8.00  29.6
319.1  10.00  29.6
320.1  8.00  29.6
321.1  8.00  29.6
322.1  6.00  28.9
323.1  1.00  28.8

[SUMMARY]
n_samples:    323
cpu_mean_pct: 8.72
cpu_max_pct:  11.00
cpu_min_pct:  1.00
ram_mean_mb:  29.2
ram_max_mb:   29.6
ram_min_mb:   28.6
